20111204,TEN,BUF,7
20111204,BUF,TEN,-7
20111205,SDG,JAX,21
20111205,JAX,SDG,-21
20111208,CLE,PIT,3
20111208,PIT,CLE,-3
20111211,ATL,CAR,5
20111211,CAR,ATL,-5
20111211,BUF,SDG,-20
20111211,SDG,BUF,20
20111211,CHI,DEN,0
20111211,DEN,CHI,0
20111211,HOU,CIN,4
20111211,CIN,HOU,-4
20111211,IND,BAL,2
20111211,BAL,IND,-2
20111211,KAN,NYJ,-16
20111211,NYJ,KAN,16
20111211,MIN,DET,4
20111211,DET,MIN,-4
20111211,NOR,TEN,1
20111211,TEN,NOR,-1
20111211,NWE,WAS,0
20111211,WAS,NWE,0
20111211,NYG,DAL,7
20111211,DAL,NYG,-7
20111211,OAK,GNB,-18
20111211,GNB,OAK,18
20111211,PHI,MIA,19
20111211,MIA,PHI,-19
20111211,SFO,ARI,-5
20111211,ARI,SFO,5
20111211,TAM,JAX,-30
20111211,JAX,TAM,30
20111212,STL,SEA,-7
20111212,SEA,STL,7
20111215,JAX,ATL,-13
20111215,ATL,JAX,13
20111217,DAL,TAM,9
20111217,TAM,DAL,-9
20111218,BAL,SDG,-22
20111218,SDG,BAL,22
20111218,CAR,HOU,21
20111218,HOU,CAR,-21
20111218,CIN,STL,0
20111218,STL,CIN,0
20111218,CLE,ARI,3
20111218,ARI,CLE,-3
20111218,DET,OAK,0
20111218,OAK,DET,0
20111218,GNB,KAN,-16
20111218,KAN,GNB,16
20111218,MIA,BUF,8
20111218,BUF,MIA,-8
20111218,NOR,MIN,14
20111218,MIN,NOR,-14
20111218,NWE,DEN,10
20111218,DEN,NWE,-10
20111218,NYJ,PHI,-23
20111218,PHI,NYJ,23
20111218,SEA,CHI,27
20111218,CHI,SEA,-27
20111218,TEN,IND,-20
20111218,IND,TEN,20
20111218,WAS,NYG,19
20111218,NYG,WAS,-19
20111219,PIT,SFO,-14
20111219,SFO,PIT,14
20111222,HOU,IND,-10
20111222,IND,HOU,10
20111224,ARI,CIN,-3
20111224,CIN,ARI,3
20111224,CLE,BAL,5
20111224,BAL,CLE,-5
20111224,DEN,BUF,-29
20111224,BUF,DEN,29
20111224,JAX,TEN,2
20111224,TEN,JAX,-2
20111224,MIA,NWE,4
20111224,NWE,MIA,-4
20111224,MIN,WAS,13
20111224,WAS,MIN,-13
20111224,NYG,NYJ,18
20111224,NYJ,NYG,-18
20111224,OAK,KAN,6
20111224,KAN,OAK,-6
20111224,PHI,DAL,10
20111224,DAL,PHI,-10
20111224,SDG,DET,-29
20111224,DET,SDG,29
20111224,SFO,SEA,0
20111224,SEA,SFO,0
20111224,STL,PIT,-17
20111224,PIT,STL,17
20111224,TAM,CAR,-24
20111224,CAR,TAM,24
20111225,CHI,GNB,-1
20111225,GNB,CHI,1
20111226,ATL,NOR,-22
20111226,NOR,ATL,22
20120101,BAL,CIN,5
20120101,CIN,BAL,-5
20120101,BUF,NWE,-18
20120101,NWE,BUF,18
20120101,CAR,NOR,-21
20120101,NOR,CAR,21
20120101,CHI,MIN,6
20120101,MIN,CHI,-6
20120101,DAL,NYG,-14
20120101,NYG,DAL,14
20120101,DET,GNB,-10
20120101,GNB,DET,10
20120101,IND,JAX,-3
20120101,JAX,IND,3
20120101,KAN,DEN,6
20120101,DEN,KAN,-6
20120101,NYJ,MIA,0
20120101,MIA,NYJ,0
20120101,PIT,CLE,-3
20120101,CLE,PIT,3
20120101,SDG,OAK,15
20120101,OAK,SDG,-15
20120101,SEA,ARI,0
20120101,ARI,SEA,0
20120101,SFO,STL,-5
20120101,STL,SFO,5
20120101,TAM,ATL,-11
20120101,ATL,TAM,11
20120101,TEN,HOU,-1
20120101,HOU,TEN,1
20120101,WAS,PHI,-17
20120101,PHI,WAS,17
