date,vis,hom,vis_score,hom_score,line,tag
20070923,MIA,NYJ,28,31,3,0.0
20070923,MIN,KAN,10,13,3,0.0
20070923,NYG,WAS,24,17,3.5,1.0
20070923,SDG,GNB,24,31,-5.5,0.0
20070923,SFO,PIT,16,37,9.5,0.0
20070923,STL,TAM,3,24,3.5,0.0
20070924,TEN,NOR,31,14,4.5,1.0
20070930,BAL,CLE,13,27,-4.5,0.0
20070930,CHI,DET,27,37,-2.5,0.0
20070930,DEN,IND,20,38,10,0.0
20070930,GNB,MIN,23,16,-1,1.0
20070930,HOU,ATL,16,26,-2.5,0.0
20070930,KAN,SDG,30,16,12,1.0
20070930,NYJ,BUF,14,17,-3,0.0
20070930,OAK,MIA,35,17,3.5,1.0
20070930,PHI,NYG,3,16,-2.5,0.0
20070930,PIT,ARI,14,21,-5,0.0
20070930,SEA,SFO,23,3,-1,1.0
20070930,STL,DAL,7,35,13,0.0
20070930,TAM,CAR,20,7,3,1.0
20071001,NWE,CIN,34,13,-7.5,1.0
20071007,ARI,STL,34,31,-3.5,0.0
20071007,ATL,TEN,13,20,7.5,1.0
20071007,BAL,SFO,9,7,-3,0.0
20071007,CAR,NOR,16,13,4,1.0
20071007,CHI,GNB,27,20,3.5,1.0
20071007,CLE,NWE,17,34,15.5,0.0
20071007,DET,WAS,3,34,4,0.0
20071007,JAX,KAN,17,7,-2,1.0
20071007,MIA,HOU,19,22,5.5,1.0
20071007,NYJ,NYG,24,35,4,0.0
20071007,SDG,DEN,41,3,-1,1.0
20071007,SEA,PIT,0,21,5,0.0
20071007,TAM,IND,14,33,9,0.0
20071008,DAL,BUF,25,24,-11,0.0
20071014,CAR,ARI,25,10,6,1.0
20071014,CIN,KAN,20,27,-2.5,0.0
20071014,HOU,JAX,17,37,7,0.0
20071014,MIA,CLE,31,41,4,0.0
20071014,MIN,CHI,34,31,4.5,1.0
20071014,NOR,SEA,28,17,6.5,1.0
20071014,NWE,DAL,48,27,-5,1.0
20071014,OAK,SDG,14,28,9.5,0.0
20071014,PHI,NYJ,16,9,-4.5,1.0
20071014,STL,BAL,3,22,9,0.0
20071014,TEN,TAM,10,13,2.5,0.0
20071014,WAS,GNB,14,17,3,0.0
20071015,NYG,ATL,31,10,-5.5,1.0
20071021,ARI,WAS,19,21,8,1.0
20071021,ATL,NOR,16,22,7.5,1.0
20071021,BAL,BUF,14,19,-3,0.0
20071021,CHI,PHI,19,16,5.5,1.0
20071021,KAN,OAK,12,10,1.5,1.0
20071021,MIN,DAL,14,24,9.5,0.0
20071021,NWE,MIA,49,28,-15.5,1.0
20071021,NYJ,CIN,31,38,6,0.0
20071021,PIT,DEN,28,31,-4.5,0.0
20071021,SFO,NYG,15,33,9.5,0.0
20071021,STL,SEA,6,33,7.5,0.0
20071021,TAM,DET,16,23,2.5,0.0
20071021,TEN,HOU,38,36,2,1.0
20071022,IND,JAX,29,7,-3,1.0
20071028,BUF,NYJ,13,3,3,1.0
20071028,CLE,STL,27,20,-3,1.0
20071028,DET,CHI,16,7,6,1.0
20071028,HOU,SDG,10,35,10,0.0
20071028,IND,CAR,31,7,-6.5,1.0
20071028,JAX,TAM,24,23,3.5,1.0
20071028,NOR,SFO,31,10,-1.5,1.0
20071028,NYG,MIA,13,10,-10,0.0
20071028,OAK,TEN,9,13,7,1.0
20071028,PHI,MIN,23,16,-1,1.0
20071028,PIT,CIN,24,13,-4,1.0
20071028,WAS,NWE,7,52,14.5,0.0
20071029,GNB,DEN,19,13,3,1.0
20071104,ARI,TAM,10,17,3.5,0.0
20071104,CAR,TEN,7,20,5.5,0.0
20071104,CIN,BUF,21,33,-1,0.0
20071104,DAL,PHI,38,17,-3,1.0
20071104,DEN,DET,7,44,3,0.0
20071104,GNB,KAN,33,22,2.5,1.0
20071104,HOU,OAK,24,17,3,1.0
20071104,JAX,NOR,24,41,3,0.0
20071104,NWE,IND,24,20,-5,0.0
20071104,SDG,MIN,17,35,-7,0.0
20071104,SEA,CLE,30,33,1.5,0.0
20071104,SFO,ATL,16,20,3.5,0.0
20071104,WAS,NYJ,23,20,-3.5,0.0
20071105,BAL,PIT,7,38,9.5,0.0
20071111,ATL,CAR,20,13,4,1.0
20071111,BUF,MIA,13,10,-2.5,1.0
20071111,CHI,OAK,17,6,-3.5,1.0
20071111,CIN,BAL,21,7,3,1.0
20071111,CLE,PIT,28,31,9.5,1.0
20071111,DAL,NYG,31,20,-1.5,1.0
20071111,DEN,KAN,27,11,2.5,1.0
20071111,DET,ARI,21,31,2,0.0
20071111,IND,SDG,21,23,-3.5,0.0
20071111,JAX,TEN,28,13,3.5,1.0
20071111,MIN,GNB,0,34,6,0.0
20071111,PHI,WAS,33,25,2.5,1.0
20071111,STL,NOR,37,29,10.5,1.0
20071112,SFO,SEA,0,24,9,0.0
20071118,ARI,CIN,35,27,3.5,1.0
20071118,CAR,GNB,17,31,10,0.0
20071118,CHI,SEA,23,30,5.5,0.0
20071118,CLE,BAL,33,30,-2,1.0
20071118,KAN,IND,10,13,14.5,1.0
20071118,MIA,PHI,7,17,9.5,0.0
20071118,NOR,HOU,10,23,1,0.0
20071118,NWE,BUF,56,10,-16,1.0
20071118,NYG,DET,16,10,-2.5,1.0
20071118,OAK,MIN,22,29,4.5,0.0
20071118,PIT,NYJ,16,19,-9.5,0.0
20071118,SDG,JAX,17,24,3,0.0
20071118,STL,SFO,13,9,-3,1.0
20071118,TAM,ATL,31,7,-3,1.0
20071118,WAS,DAL,23,28,11,1.0
20071119,TEN,DEN,20,34,0,0.0
20071122,GNB,DET,37,26,-3,1.0
20071122,IND,ATL,31,13,-14,1.0
20071122,NYJ,DAL,3,34,14.5,0.0
20071125,BAL,SDG,14,32,9,0.0
20071125,BUF,JAX,14,36,9,0.0
20071125,DEN,CHI,34,37,1,0.0
20071125,HOU,CLE,17,27,3,0.0
20071125,MIN,NYG,41,17,7.5,1.0
20071125,NOR,CAR,31,6,-3,1.0
20071125,OAK,KAN,20,17,4,1.0
20071125,PHI,NWE,28,31,24.5,1.0
20071125,SEA,STL,24,19,-3,1.0
20071125,SFO,ARI,37,31,10.5,1.0
20071125,TEN,CIN,6,35,-1,0.0
20071125,WAS,TAM,13,19,3,0.0
20071126,MIA,PIT,0,3,16,1.0
20071129,GNB,DAL,27,37,6.5,0.0
20071202,ATL,STL,16,28,3,0.0
20071202,BUF,WAS,17,16,6.5,1.0
20071202,CIN,PIT,10,24,7,0.0
20071202,CLE,ARI,21,27,0,0.0
20071202,DEN,OAK,20,34,-3,0.0
20071202,DET,MIN,10,42,4.5,0.0
20071202,HOU,TEN,20,28,3.5,0.0
20071202,JAX,IND,25,28,7,1.0
20071202,NYG,CHI,21,16,-1,1.0
20071202,NYJ,MIA,40,13,1,1.0
20071202,SDG,KAN,24,10,-6,1.0
20071202,SEA,PHI,28,24,3,1.0
20071202,SFO,CAR,14,31,3,0.0
20071202,TAM,NOR,27,23,3,1.0
20071203,NWE,BAL,27,24,-18.5,0.0
20071206,CHI,WAS,16,24,3,0.0
20071209,ARI,SEA,21,42,7.5,0.0
20071209,CAR,JAX,6,37,10.5,0.0
20071209,CLE,NYJ,24,18,-3.5,1.0
20071209,DAL,DET,28,27,-10.5,0.0
20071209,IND,BAL,44,20,-9,1.0
20071209,KAN,DEN,7,41,7.5,0.0
20071209,MIA,BUF,17,38,7,0.0
20071209,MIN,SFO,27,7,-8.5,1.0
20071209,NYG,PHI,16,13,3,1.0
20071209,OAK,GNB,7,38,10,0.0
20071209,PIT,NWE,13,34,10.5,0.0
20071209,SDG,TEN,23,17,-1,1.0
20071209,STL,CIN,10,19,10,1.0
20071209,TAM,HOU,14,28,-2.5,0.0
20071210,NOR,ATL,34,14,-4.5,1.0
20071213,DEN,HOU,13,31,-2.5,0.0
20071215,CIN,SFO,13,20,-8.5,0.0
20071216,ARI,NOR,24,31,3.5,0.0
20071216,ATL,TAM,3,37,12.5,0.0
20071216,BAL,MIA,16,22,-3,0.0
20071216,BUF,CLE,0,8,5,0.0
20071216,DET,SDG,14,51,9.5,0.0
20071216,GNB,STL,33,14,-7,1.0
20071216,IND,OAK,21,14,-10,0.0
20071216,JAX,PIT,29,22,3,1.0
20071216,NYJ,NWE,10,20,20.5,1.0
20071216,PHI,DAL,10,6,10,1.0
20071216,SEA,CAR,10,13,-8,0.0
20071216,TEN,KAN,26,17,-3.5,1.0
20071216,WAS,NYG,22,10,6.5,1.0
20071217,CHI,MIN,13,20,10.5,1.0
20071220,PIT,STL,41,24,-8,1.0
20071222,DAL,CAR,20,13,-10.5,0.0
20071223,ATL,ARI,27,30,10.5,1.0
20071223,BAL,SEA,6,27,13.5,0.0
20071223,CLE,CIN,14,19,-3,0.0
20071223,GNB,CHI,7,35,-7.5,0.0
20071223,HOU,IND,15,38,6.5,0.0
20071223,KAN,DET,20,25,5,0.0
20071223,MIA,NWE,7,28,22.5,1.0
20071223,NYG,BUF,38,21,-3,1.0
20071223,NYJ,TEN,6,10,9,1.0
20071223,OAK,JAX,11,49,13.5,0.0
20071223,PHI,NOR,38,23,3,1.0
20071223,TAM,SFO,19,21,-7,0.0
20071223,WAS,MIN,32,21,6.5,1.0
20071224,DEN,SDG,3,23,8.5,0.0
20071229,NWE,NYG,38,35,-13.5,0.0
20071230,BUF,PHI,9,17,9,1.0
20071230,CAR,TAM,31,23,-2.5,1.0
20071230,CIN,MIA,38,25,-3,1.0
20071230,DAL,WAS,6,27,9,0.0
20071230,DET,GNB,13,34,3,0.0
20071230,JAX,HOU,28,42,7,0.0
20071230,KAN,NYJ,10,13,4.5,1.0
20071230,MIN,DEN,19,22,-3,0.0
20071230,NOR,CHI,25,33,1,0.0
20071230,PIT,BAL,21,27,-3,0.0
20071230,SDG,OAK,30,17,-9,1.0
20071230,SEA,ATL,41,44,-2,0.0
20071230,SFO,CLE,7,20,11.5,0.0
20071230,STL,ARI,19,48,6,0.0
20071230,TEN,IND,16,10,-4.5,1.0
20080904,WAS,NYG,7,16,4.5,0.0
20080907,ARI,SFO,23,13,-2.5,1.0
20080907,CAR,SDG,26,24,9.5,1.0
20080907,CHI,IND,29,13,10,1.0
20080907,CIN,BAL,10,17,-2,0.0
20080907,DAL,CLE,28,10,-6,1.0
20080907,DET,ATL,21,34,-3,0.0
20080907,HOU,PIT,17,38,6.5,0.0
20080907,JAX,TEN,10,17,-3,0.0
20080907,KAN,NWE,10,17,16,1.0
20080907,NYJ,MIA,20,14,-3,1.0
20080907,SEA,BUF,10,34,1,0.0
20080907,STL,PHI,3,38,8,0.0
20080907,TAM,NOR,20,24,3,0.0
20080908,DEN,OAK,41,14,-3,1.0
20080908,MIN,GNB,19,24,2.5,0.0
20080914,ATL,TAM,9,24,7,0.0
20080914,BUF,JAX,20,16,4,1.0
20080914,CHI,CAR,17,20,3,0.0
20080914,GNB,DET,48,25,-3,1.0
20080914,IND,MIN,18,15,-1,1.0
20080914,MIA,ARI,10,31,6.5,0.0
20080914,NOR,WAS,24,29,1,0.0
20080914,NWE,NYJ,19,10,1,1.0
20080914,NYG,STL,41,13,-8,1.0
20080914,OAK,KAN,23,8,3.5,1.0
20080914,PIT,CLE,10,6,-6.5,0.0
20080914,SDG,DEN,38,39,1,0.0
20080914,SFO,SEA,33,30,6.5,1.0
20080914,TEN,CIN,24,7,1,1.0
20080915,PHI,DAL,37,41,6.5,1.0
20080921,ARI,WAS,17,24,3,0.0
20080921,CAR,MIN,10,20,3,0.0
20080921,CIN,NYG,23,26,13,1.0
20080921,CLE,BAL,10,28,2.5,0.0
20080921,DAL,GNB,27,16,-3,1.0
20080921,DET,SFO,13,31,5,0.0
20080921,HOU,TEN,12,31,5,0.0
20080921,JAX,IND,23,21,4,1.0
20080921,KAN,ATL,14,38,6.5,0.0
20080921,MIA,NWE,38,13,12.5,1.0
20080921,NOR,DEN,32,34,5.5,1.0
20080921,OAK,BUF,23,24,10,1.0
20080921,PIT,PHI,6,15,3.5,0.0
20080921,STL,SEA,13,37,8,0.0
20080921,TAM,CHI,27,24,3,1.0
20080922,NYJ,SDG,29,48,8,0.0
20080928,ARI,NYJ,35,56,1.5,0.0
20080928,ATL,CAR,9,24,7,0.0
20080928,BUF,STL,31,14,-8.5,1.0
20080928,CLE,CIN,20,12,1,1.0
20080928,DEN,KAN,19,33,-9,0.0
20080928,GNB,TAM,21,30,2,0.0
20080928,HOU,JAX,27,30,6.5,1.0
20080928,MIN,TEN,17,30,3,0.0
20080928,PHI,CHI,20,24,-3,0.0
20080928,SDG,OAK,28,18,-8,1.0
20080928,SFO,NOR,17,31,4,0.0
20080928,WAS,DAL,26,24,10,1.0
20080929,BAL,PIT,20,23,6,1.0
20081005,ATL,GNB,27,24,5,1.0
20081005,BUF,ARI,17,41,2.5,0.0
20081005,CHI,DET,34,7,-3,1.0
20081005,CIN,DAL,22,31,16,1.0
20081005,IND,HOU,31,27,-4.5,0.0
20081005,KAN,CAR,0,34,10,0.0
20081005,NWE,SFO,30,21,-3,1.0
20081005,PIT,JAX,26,21,5,1.0
20081005,SDG,MIA,10,17,-6,0.0
20081005,SEA,NYG,6,44,6.5,0.0
20081005,TAM,DEN,13,16,4,1.0
20081005,TEN,BAL,13,10,-1,1.0
20081005,WAS,PHI,23,17,6.5,1.0
20081006,MIN,NOR,30,27,3,1.0
20081012,BAL,IND,3,31,4,0.0
20081012,CAR,TAM,3,27,1,0.0
20081012,CHI,ATL,20,22,-3,0.0
20081012,CIN,NYJ,14,26,8,0.0
20081012,DAL,ARI,24,30,-5,0.0
20081012,DET,MIN,10,12,13,1.0
20081012,GNB,SEA,27,17,1,1.0
20081012,JAX,DEN,24,17,3,1.0
20081012,MIA,HOU,28,29,3,1.0
20081012,NWE,SDG,10,30,6,0.0
20081012,OAK,NOR,3,34,7,0.0
20081012,PHI,SFO,40,26,-5,1.0
20081012,STL,WAS,19,17,13.5,1.0
20081013,NYG,CLE,14,35,-8,0.0
20081019,BAL,MIA,27,13,3,1.0
20081019,CLE,WAS,11,14,7,1.0
20081019,DAL,STL,14,34,-8,0.0
20081019,DET,HOU,21,28,11.5,1.0
20081019,IND,GNB,14,34,-2.5,0.0
20081019,MIN,CHI,41,48,3,0.0
20081019,NOR,CAR,7,30,3,0.0
20081019,NYJ,OAK,13,16,-3,0.0
20081019,PIT,CIN,38,10,-8.5,1.0
20081019,SDG,BUF,14,23,1,0.0
20081019,SEA,TAM,10,20,11.5,1.0
20081019,SFO,NYG,17,29,10,0.0
20081019,TEN,KAN,34,10,-9,1.0
20081020,DEN,NWE,7,41,3,0.0
20081026,ARI,CAR,23,27,5.5,1.0
20081026,ATL,PHI,14,27,9.5,0.0
20081026,BUF,MIA,16,25,1,0.0
20081026,CIN,HOU,6,35,9,0.0
20081026,CLE,JAX,23,17,7,1.0
20081026,KAN,NYJ,24,28,14,1.0
20081026,NOR,SDG,37,32,3,1.0
20081026,NYG,PIT,21,14,3,1.0
20081026,OAK,BAL,10,29,8,0.0
20081026,SEA,SFO,34,13,5.5,1.0
20081026,STL,NWE,16,23,9,1.0
20081026,TAM,DAL,9,13,1.5,0.0
20081026,WAS,DET,25,17,-7,1.0
20081027,IND,TEN,21,31,4,0.0
20081102,ARI,STL,34,13,-3,1.0
20081102,ATL,OAK,24,0,-3,1.0
20081102,BAL,CLE,37,27,2.5,1.0
20081102,DAL,NYG,14,35,8.5,0.0
20081102,DET,CHI,23,27,12.5,1.0
20081102,GNB,TEN,16,19,3.5,1.0
20081102,HOU,MIN,21,28,5.5,0.0
20081102,JAX,CIN,19,21,-7.5,0.0
20081102,MIA,DEN,26,17,4,1.0
20081102,NWE,IND,15,18,6.5,1.0
20081102,NYJ,BUF,26,17,5,1.0
20081102,PHI,SEA,26,7,-6.5,1.0
20081102,TAM,KAN,30,27,-9.5,0.0
20081103,PIT,WAS,23,6,2.5,1.0
20081106,DEN,CLE,34,30,3,1.0
20081109,BAL,HOU,41,13,2.5,1.0
20081109,BUF,NWE,10,20,3.5,0.0
20081109,CAR,OAK,17,6,-9.5,1.0
20081109,GNB,MIN,27,28,2.5,1.0
20081109,IND,PIT,24,20,3.5,1.0
20081109,JAX,DET,38,14,-5,1.0
20081109,KAN,SDG,19,20,14.5,1.0
20081109,NOR,ATL,20,34,1.5,0.0
20081109,NYG,PHI,36,31,1.5,1.0
20081109,SEA,MIA,19,21,7.5,1.0
20081109,STL,NYJ,3,47,9.5,0.0
20081109,TEN,CHI,21,14,-3,1.0
20081110,SFO,ARI,24,29,9.5,1.0
20081113,NYJ,NWE,34,31,3.5,1.0
20081116,ARI,SEA,26,20,-3,1.0
20081116,BAL,NYG,10,30,7,0.0
20081116,CHI,GNB,3,37,3.5,0.0
20081116,DAL,WAS,14,10,-2,1.0
20081116,DEN,ATL,24,20,6.5,1.0
20081116,DET,CAR,22,31,14,1.0
20081116,HOU,IND,27,33,8,1.0
20081116,MIN,TAM,13,19,5.5,0.0
20081116,NOR,KAN,30,20,-6,1.0
20081116,OAK,MIA,15,17,10,1.0
20081116,PHI,CIN,13,13,-9,0.0
20081116,SDG,PIT,10,11,4.5,1.0
20081116,STL,SFO,16,35,7,0.0
20081116,TEN,JAX,24,14,-3,1.0
20081117,CLE,BUF,29,27,5,1.0
20081120,CIN,PIT,10,27,11.5,0.0
20081123,BUF,KAN,54,31,-3,1.0
20081123,CAR,ATL,28,45,1,0.0
20081123,CHI,STL,27,3,-7,1.0
20081123,HOU,CLE,16,6,3,1.0
20081123,IND,SDG,23,20,3,1.0
20081123,MIN,JAX,30,12,2.5,1.0
20081123,NWE,MIA,48,28,-2,1.0
20081123,NYG,ARI,37,29,-3,1.0
20081123,NYJ,TEN,34,13,5.5,1.0
20081123,OAK,DEN,31,10,9,1.0
20081123,PHI,BAL,7,36,2,0.0
20081123,SFO,DAL,22,35,9.5,0.0
20081123,TAM,DET,38,20,-8,1.0
20081123,WAS,SEA,20,17,-3,0.0
20081124,GNB,NOR,29,51,1,0.0
20081127,ARI,PHI,20,48,3,0.0
20081127,SEA,DAL,9,34,12,0.0
20081127,TEN,DET,47,10,-11,1.0
20081130,ATL,SDG,22,16,6.5,1.0
20081130,BAL,CIN,34,3,-7,1.0
20081130,CAR,GNB,35,31,3,1.0
20081130,CHI,MIN,14,34,5,0.0
20081130,DEN,NYJ,34,17,8,1.0
20081130,IND,CLE,10,6,-4,0.0
20081130,KAN,OAK,20,13,3.5,1.0
20081130,MIA,STL,16,12,-7,0.0
20081130,NOR,TAM,20,23,3.5,1.0
20081130,NYG,WAS,23,7,-4,1.0
20081130,PIT,NWE,33,10,2.5,1.0
20081130,SFO,BUF,10,3,6.5,1.0
20081201,JAX,HOU,17,30,3,0.0
20081204,OAK,SDG,7,34,9,0.0
20081207,ATL,NOR,25,29,3,0.0
20081207,CIN,IND,3,35,13.5,0.0
20081207,CLE,TEN,9,28,13.5,0.0
20081207,DAL,PIT,13,20,4,0.0
20081207,HOU,GNB,24,21,7,1.0
20081207,JAX,CHI,10,23,6.5,0.0
20081207,KAN,DEN,17,24,9,1.0
20081207,MIA,BUF,16,3,2,1.0
20081207,MIN,DET,20,16,-10.5,0.0
20081207,NWE,SEA,24,21,-7.5,0.0
20081207,NYJ,SFO,14,24,-5,0.0
20081207,PHI,NYG,20,14,7,1.0
20081207,STL,ARI,10,34,14.5,0.0
20081207,WAS,BAL,10,24,6.5,0.0
20081208,TAM,CAR,23,38,3,0.0
20081211,NOR,CHI,24,27,3,0.0
20081214,BUF,NYJ,27,31,8,1.0
20081214,DEN,CAR,10,30,7.5,0.0
20081214,DET,IND,21,31,17,1.0
20081214,GNB,JAX,16,20,-2.5,0.0
20081214,MIN,ARI,35,14,3.5,1.0
20081214,NWE,OAK,49,26,-7,1.0
20081214,NYG,DAL,8,20,3,0.0
20081214,PIT,BAL,13,9,3,1.0
20081214,SDG,KAN,22,21,-5.5,0.0
20081214,SEA,STL,23,20,-2.5,1.0
20081214,SFO,MIA,9,14,5.5,1.0
20081214,TAM,ATL,10,13,4.5,1.0
20081214,TEN,HOU,12,13,-3,0.0
20081214,WAS,CIN,13,20,-6.5,0.0
20081215,CLE,PHI,10,30,16,0.0
20081218,IND,JAX,31,24,-6,1.0
20081220,BAL,DAL,33,24,5.5,1.0
20081221,ARI,NWE,7,47,8,0.0
20081221,ATL,MIN,24,17,3,1.0
20081221,BUF,DEN,30,23,6.5,1.0
20081221,CAR,NYG,28,34,4,0.0
20081221,CIN,CLE,14,0,2,1.0
20081221,HOU,OAK,16,27,-7,0.0
20081221,MIA,KAN,38,31,-3.5,1.0
20081221,NOR,DET,42,7,-7,1.0
20081221,NYJ,SEA,3,13,-3.5,0.0
20081221,PHI,WAS,3,10,-6,0.0
20081221,PIT,TEN,14,31,-3,0.0
20081221,SDG,TAM,41,24,4.5,1.0
20081221,SFO,STL,17,16,-3.5,0.0
20081222,GNB,CHI,17,20,4,1.0
20081228,CAR,NOR,33,31,-1.5,1.0
20081228,CHI,HOU,24,31,3,0.0
20081228,CLE,PIT,0,31,11.5,0.0
20081228,DAL,PHI,6,44,2,0.0
20081228,DEN,SDG,21,52,7,0.0
20081228,DET,GNB,21,31,11,1.0
20081228,JAX,BAL,7,27,10.5,0.0
20081228,KAN,CIN,6,16,1.5,0.0
20081228,MIA,NYJ,24,17,2.5,1.0
20081228,NWE,BUF,13,0,-5.5,1.0
20081228,NYG,MIN,19,20,7,1.0
20081228,OAK,TAM,31,24,10.5,1.0
20081228,SEA,ARI,21,34,7,0.0
20081228,STL,ATL,27,31,14,1.0
20081228,TEN,IND,0,23,-3,0.0
20081228,WAS,SFO,24,27,3,0.0
20090910,TEN,PIT,10,13,6.5,1.0
20090913,CHI,GNB,15,21,5,0.0
20090913,DAL,TAM,34,21,-5,1.0
20090913,DEN,CIN,12,7,5,1.0
20090913,DET,NOR,27,45,14,0.0
20090913,JAX,IND,12,14,6,1.0
20090913,KAN,BAL,24,38,13,0.0
20090913,MIA,ATL,7,19,4,0.0
20090913,MIN,CLE,34,20,-4.5,1.0
20090913,NYJ,HOU,24,7,4.5,1.0
20090913,PHI,CAR,38,10,-2.5,1.0
20090913,SFO,ARI,20,16,4.5,1.0
20090913,STL,SEA,0,28,7,0.0
20090913,WAS,NYG,17,23,6,0.0
20090914,BUF,NWE,24,25,13.5,1.0
20090914,SDG,OAK,24,20,-10,0.0
20090920,ARI,JAX,31,17,3,1.0
20090920,BAL,SDG,31,26,1,1.0
20090920,CAR,ATL,20,28,5.5,0.0
20090920,CIN,GNB,31,24,7.5,1.0
20090920,CLE,DEN,6,27,3,0.0
20090920,HOU,TEN,34,31,7,1.0
20090920,MIN,DET,27,13,-10,1.0
20090920,NOR,PHI,48,22,-2.5,1.0
20090920,NWE,NYJ,9,16,-3.5,0.0
20090920,NYG,DAL,33,31,3,1.0
20090920,OAK,KAN,13,10,1.5,1.0
20090920,PIT,CHI,14,17,-3,0.0
20090920,SEA,SFO,10,23,1,0.0
20090920,STL,WAS,7,9,10,1.0
20090920,TAM,BUF,20,33,4,0.0
20090921,IND,MIA,27,23,-3,1.0
20090927,ATL,NWE,10,26,4.5,0.0
20090927,CHI,SEA,25,19,-2.5,1.0
20090927,CLE,BAL,3,34,13.5,0.0
20090927,DEN,OAK,23,3,-2.5,1.0
20090927,GNB,STL,36,17,-6.5,1.0
20090927,IND,ARI,31,10,3,1.0
20090927,JAX,HOU,31,24,4.5,1.0
20090927,KAN,PHI,14,34,7.5,0.0
20090927,MIA,SDG,13,23,5.5,0.0
20090927,NOR,BUF,27,7,-5.5,1.0
20090927,NYG,TAM,24,0,-6.5,1.0
20090927,PIT,CIN,20,23,-3.5,0.0
20090927,SFO,MIN,24,27,7,1.0
20090927,TEN,NYJ,17,24,1,0.0
20090927,WAS,DET,14,19,-6,0.0
20090928,CAR,DAL,7,21,8.5,0.0
20091004,BAL,NWE,21,27,2,0.0
20091004,BUF,MIA,10,38,1.5,0.0
20091004,CIN,CLE,23,20,-6.5,0.0
20091004,DAL,DEN,10,17,-3,0.0
20091004,DET,CHI,24,48,9.5,0.0
20091004,NYG,KAN,27,16,-9.5,1.0
20091004,NYJ,NOR,10,24,7.5,0.0
20091004,OAK,HOU,6,29,8,0.0
20091004,SDG,PIT,28,38,5.5,0.0
20091004,SEA,IND,17,34,10.5,0.0
20091004,STL,SFO,0,35,9.5,0.0
20091004,TAM,WAS,13,16,9,1.0
20091004,TEN,JAX,17,37,-3.5,0.0
20091005,GNB,MIN,23,30,5,0.0
20091011,ATL,SFO,45,10,1,1.0
20091011,CIN,BAL,17,14,9,1.0
20091011,CLE,BUF,6,3,5.5,1.0
20091011,DAL,KAN,26,20,-7,0.0
20091011,HOU,ARI,21,28,6,0.0
20091011,IND,TEN,31,9,-3.5,1.0
20091011,JAX,SEA,0,41,2,0.0
20091011,MIN,STL,38,10,-10.5,1.0
20091011,NWE,DEN,17,20,-3,0.0
20091011,OAK,NYG,7,44,15,0.0
20091011,PIT,DET,28,20,-11,0.0
20091011,TAM,PHI,14,33,15.5,0.0
20091011,WAS,CAR,17,20,5.5,1.0
20091012,NYJ,MIA,27,31,-3,0.0
20091018,ARI,SEA,27,3,3,1.0
20091018,BAL,MIN,31,33,3,1.0
20091018,BUF,NYJ,16,13,9.5,1.0
20091018,CAR,TAM,28,21,-3,1.0
20091018,CHI,ATL,14,21,3.5,0.0
20091018,CLE,PIT,14,27,14,1.0
20091018,DET,GNB,0,26,14,0.0
20091018,HOU,CIN,28,17,3.5,1.0
20091018,KAN,WAS,14,6,6.5,1.0
20091018,NYG,NOR,27,48,3,0.0
20091018,PHI,OAK,9,13,-14,0.0
20091018,STL,JAX,20,23,9.5,1.0
20091018,TEN,NWE,0,59,9,0.0
20091019,DEN,SDG,34,23,3.5,1.0
20091025,ARI,NYG,24,17,8,1.0
20091025,ATL,DAL,21,37,5,0.0
20091025,BUF,CAR,20,9,7,1.0
20091025,CHI,CIN,10,45,-2,0.0
20091025,GNB,CLE,31,3,-9,1.0
20091025,IND,STL,42,6,-14.5,1.0
20091025,MIN,PIT,17,27,6,0.0
20091025,NOR,MIA,46,34,-6.5,1.0
20091025,NWE,TAM,35,7,-15.5,1.0
20091025,NYJ,OAK,38,0,-6,1.0
20091025,SDG,KAN,37,7,-5.5,1.0
20091025,SFO,HOU,21,24,3,0.0
20091026,PHI,WAS,27,17,-9,1.0
20091101,CAR,ARI,34,21,10,1.0
20091101,CLE,CHI,6,30,13.5,0.0
20091101,DEN,BAL,7,30,3.5,0.0
20091101,HOU,BUF,31,10,-3.5,1.0
20091101,JAX,TEN,13,30,3,0.0
20091101,MIA,NYJ,30,25,3.5,1.0
20091101,MIN,GNB,38,26,3,1.0
20091101,NYG,PHI,17,40,-1,0.0
20091101,OAK,SDG,16,24,16.5,1.0
20091101,SEA,DAL,17,38,9.5,0.0
20091101,SFO,IND,14,18,13.5,1.0
20091101,STL,DET,17,10,4,1.0
20091102,ATL,NOR,27,35,12,1.0
20091108,ARI,CHI,41,21,3,1.0
20091108,BAL,CIN,7,17,-3,0.0
20091108,CAR,NOR,20,30,13,1.0
20091108,DAL,PHI,20,16,3,1.0
20091108,DET,SEA,20,32,10,0.0
20091108,GNB,TAM,28,38,-9.5,0.0
20091108,HOU,IND,17,20,8.5,1.0
20091108,KAN,JAX,21,24,7,1.0
20091108,MIA,NWE,17,27,10.5,1.0
20091108,SDG,NYG,21,20,4.5,1.0
20091108,TEN,SFO,34,27,4,1.0
20091108,WAS,ATL,17,31,9,0.0
20091109,PIT,DEN,28,10,-3,1.0
20091112,CHI,SFO,6,10,3,0.0
20091115,ATL,CAR,19,28,-1,0.0
20091115,BUF,TEN,17,41,7.5,0.0
20091115,CIN,PIT,18,12,6.5,1.0
20091115,DAL,GNB,7,17,-3,0.0
20091115,DEN,WAS,17,27,-3.5,0.0
